"date","province","cc_mean_vote_share","dgm_mean_vote_share","pdal_mean_vote_share","ssp_mean_vote_share","cc_prob_win","dgm_prob_win","pdal_prob_win","ssp_prob_win"
2024-04-05,"Binaryshire",0.83982628,0.0655923922751,0.09458132632,0,0.973,0.022,0.005,0
2024-04-05,"Byteforge Domain",0.3208814227,0.2365085036,0.442610089,0,0.228,0.128,0.644,0
2024-04-05,"Cerebrica",0.3067931568,0.2452230161,0.2885916731,0.1593921662,0.433,0.223,0.337,0.007
2024-04-05,"Circuiton",0.0866144228,0.59360243,0.319783155,0,0,0.994,0.006,0
2024-04-05,"Cortexia",0.1112594748,0.296943542,0.293949131,0.297847882,0,0.336,0.296,0.368
2024-04-05,"Electropolis",0.1610373093,0.647944499,0.1910182163,0,0.001,0.995,0.004,0
2024-04-05,"Infinitron Peninsula",0.5066441278,0.3156088149,0.177747054,0,0.715,0.274,0.011,0
2024-04-05,"Infoglen",0.2116332104,0.489344604,0.299022169,0,0.006,0.976,0.018,0
2024-04-05,"Neuronia",0.0965372114,0.271754786,0.1410011706,0.490706855,0,0.069,0,0.931
2024-04-05,"Quantumridge",0.2202982576,0.4680720446,0.3116296997,0,0.15,0.674,0.176,0
2024-04-05,"Voltagea",0.1803387222,0.50440014,0.315261128,0,0.015,0.896,0.089,0
2024-04-06,"Amperville",0.1026535344,0.2966245796,0.600721878,0,0,0.105,0.895,0
2024-04-06,"Binaryshire",0.866922697,0.0542664262709,0.0788108669,0,0.983,0.014,0.003,0
2024-04-06,"Byteforge Domain",0.3870493971,0.2063280336,0.406622577,0,0.454,0.1,0.446,0
2024-04-06,"Cerebrica",0.3203617494,0.2394389407,0.2737978704,0.1664014443,0.52,0.195,0.281,0.004
2024-04-06,"Circuiton",0.1257733263,0.55005384,0.324172851,0,0,0.972,0.028,0
2024-04-06,"Cortexia",0.1157721092,0.301738611,0.265393491,0.317095784,0,0.241,0.006,0.753
2024-04-06,"Electropolis",0.2144688712,0.594583679,0.1909474595,0,0.008,0.989,0.003,0
2024-04-06,"Infinitron Peninsula",0.5832853478,0.2606385516,0.1560760902,0,0.835,0.162,0.003,0
2024-04-06,"Infoglen",0.2675691425,0.44863573,0.28379516,0,0.125,0.859,0.016,0
2024-04-06,"Neuronia",0.0976926549,0.260442547,0.1327942938,0.509070527,0,0.019,0,0.981
2024-04-06,"Quantumridge",0.2717350873,0.4246499616,0.3036149562,0,0.243,0.597,0.16,0
2024-04-06,"Voltagea",0.2328254089,0.454212147,0.31296247,0,0.059,0.884,0.057,0
2024-04-07,"Amperville",0.09300536961,0.2918334983,0.615161121,0,0.002,0.093,0.905,0
2024-04-07,"Binaryshire",0.862158818,0.0537582646678,0.08408292479,0,0.986,0.011,0.003,0
2024-04-07,"Byteforge Domain",0.3613036869,0.2085897569,0.430106557,0,0.357,0.086,0.557,0
2024-04-07,"Cerebrica",0.3112805017,0.2428053379,0.291438395,0.154475753,0.466,0.197,0.331,0.006
2024-04-07,"Circuiton",0.1199919884,0.547999484,0.33200854,0,0,0.936,0.064,0
2024-04-07,"Cortexia",0.1167013786,0.295141176,0.280201769,0.307955666,0,0.317,0.189,0.494
2024-04-07,"Electropolis",0.2010256069,0.596179883,0.2027944909,0,0.016,0.982,0.002,0
2024-04-07,"Infinitron Peninsula",0.5683916758,0.2641864265,0.1674219279,0,0.811,0.182,0.007,0
2024-04-07,"Infoglen",0.2544179481,0.445897572,0.299684484,0,0.103,0.841,0.056,0
2024-04-07,"Neuronia",0.0996398131,0.273966886,0.1419925704,0.484400723,0,0.015,0,0.985
2024-04-07,"Quantumridge",0.2599767077,0.420583993,0.3194393071,0,0.227,0.565,0.208,0
2024-04-07,"Voltagea",0.2181152947,0.452122674,0.329762022,0,0.019,0.906,0.075,0
2024-04-08,"Amperville",0.09165701576,0.2746563732,0.6336866,0,0,0.063,0.937,0
2024-04-08,"Binaryshire",0.860832301,0.0525575983053,0.08661008634,0,0.987,0.012,0.001,0
2024-04-08,"Byteforge Domain",0.3586080873,0.20068325324,0.440708648,0,0.323,0.067,0.61,0
2024-04-08,"Cerebrica",0.306304353,0.2343350562,0.299955485,0.1594050794,0.434,0.157,0.39,0.019
2024-04-08,"Circuiton",0.1254372077,0.533534873,0.341027931,0,0,0.906,0.094,0
2024-04-08,"Cortexia",0.1156653311,0.273494706,0.278261559,0.332578391,0,0.15,0.191,0.659
2024-04-08,"Electropolis",0.2055025451,0.581169776,0.2133276782,0,0.018,0.974,0.008,0
2024-04-08,"Infinitron Peninsula",0.5698311361,0.255262607,0.1749062616,0,0.834,0.159,0.007,0
2024-04-08,"Infoglen",0.2536349557,0.438197798,0.308167222,0,0.107,0.792,0.101,0
2024-04-08,"Neuronia",0.0978658836,0.268724157,0.139866526,0.493543425,0,0,0,1
2024-04-08,"Quantumridge",0.2604398046,0.4087044441,0.3308557633,0,0.214,0.548,0.238,0
2024-04-08,"Voltagea",0.219835603,0.434085848,0.346078539,0,0,1,0,0
2024-04-09,"Amperville",0.1010880181,0.2186947086,0.680217281,0,0,0.013,0.987,0
2024-04-09,"Binaryshire",0.875878131,0.0393758855744,0.08474598634,0,0.996,0.003,0.001,0
2024-04-09,"Byteforge Domain",0.3849277448,0.15818947695,0.45688278,0,0.361,0.024,0.615,0
2024-04-09,"Cerebrica",0.313136519,0.2201226892,0.314081609,0.1526592033,0.437,0.093,0.457,0.013
2024-04-09,"Circuiton",0.1568307359,0.455066065,0.388103174,0,0.005,0.66,0.335,0
2024-04-09,"Cortexia",0.1187039988,0.250453589,0.290258156,0.340584286,0,0.063,0.239,0.698
2024-04-09,"Electropolis",0.2597270553,0.486111509,0.2541614068,0,0.084,0.891,0.025,0
2024-04-09,"Infinitron Peninsula",0.621040919,0.1967097772,0.1822492933,0,0.921,0.071,0.008,0
2024-04-09,"Infoglen",0.301833249,0.359272782,0.338893978,0,0.235,0.489,0.276,0
2024-04-09,"Neuronia",0.105692744,0.255679418,0.1477595487,0.490868286,0,0.009,0,0.991
2024-04-09,"Quantumridge",0.301157519,0.3351798052,0.3636626936,0,0.275,0.346,0.379,0
2024-04-09,"Voltagea",0.2589686371,0.358719356,0.382312027,0,0.057,0.384,0.559,0
2024-04-10,"Amperville",0.1047391663,0.2231731952,0.672087641,0,0,0.012,0.988,0
2024-04-10,"Binaryshire",0.879273384,0.0395775371283,0.08114908022,0,0.998,0.002,0,0
2024-04-10,"Byteforge Domain",0.3901945757,0.16251748342,0.447287927,0,0.378,0.034,0.588,0
2024-04-10,"Cerebrica",0.318081021,0.2158520247,0.312717976,0.1533489925,0.507,0.058,0.428,0.007
2024-04-10,"Circuiton",0.1624542049,0.465866583,0.371679214,0,0.006,0.74,0.254,0
2024-04-10,"Cortexia",0.1174849379,0.23549833,0.272951605,0.374065132,0,0.015,0.096,0.889
2024-04-10,"Electropolis",0.260826692,0.494915101,0.2442581953,0,0.087,0.898,0.015,0
2024-04-10,"Infinitron Peninsula",0.624944512,0.2006062065,0.1744492755,0,0.928,0.068,0.004,0
2024-04-10,"Infoglen",0.307137407,0.367866271,0.324996327,0,0.274,0.537,0.189,0
2024-04-10,"Neuronia",0.1042948417,0.2444210381,0.140755634,0.510528457,0,0.012,0,0.988
2024-04-10,"Quantumridge",0.3060208638,0.3402813951,0.353697717,0,0.303,0.382,0.315,0
2024-04-10,"Voltagea",0.2616630348,0.367979532,0.370357425,0,0.117,0.445,0.438,0
2024-04-11,"Amperville",0.08661480375,0.2710800648,0.642305125,0,0,0.03,0.97,0
2024-04-11,"Binaryshire",0.864950053,0.0486279452238,0.08642200311,0,0.993,0.006,0.001,0
2024-04-11,"Byteforge Domain",0.3440949017,0.1992972652,0.456607823,0,0.29,0.06,0.65,0
2024-04-11,"Cerebrica",0.316475964,0.230362173,0.324765459,0.128396412,0.412,0.018,0.57,0
2024-04-11,"Circuiton",0.1307305702,0.539155583,0.330113859,0,0.001,0.943,0.056,0
2024-04-11,"Cortexia",0.1186724762,0.246087703,0.29234336,0.342896458,0,0,0.01,0.99
2024-04-11,"Electropolis",0.2016800558,0.576955755,0.2213641843,0,0.005,0.992,0.003,0
2024-04-11,"Infinitron Peninsula",0.577839927,0.2464095211,0.1757505323,0,0.883,0.115,0.002,0
2024-04-11,"Infoglen",0.258348401,0.432171965,0.309479637,0,0.076,0.852,0.072,0
2024-04-11,"Neuronia",0.1074110803,0.2667425081,0.1507674146,0.475078991,0,0.046,0,0.954
2024-04-11,"Quantumridge",0.2563733849,0.4002406237,0.343385974,0,0.163,0.558,0.279,0
2024-04-11,"Voltagea",0.2096236646,0.443294302,0.347082028,0,0.029,0.761,0.21,0
2024-04-12,"Amperville",0.08723153008,0.2773648978,0.635403569,0,0,0.041,0.959,0
2024-04-12,"Binaryshire",0.859082116,0.0522068836058,0.08871098698,0,0.99,0.009,0.001,0
2024-04-12,"Byteforge Domain",0.3337182851,0.21264972788,0.453632008,0,0.262,0.079,0.659,0
2024-04-12,"Cerebrica",0.287463998,0.26371795,0.305065813,0.1437522418,0.295,0.222,0.481,0.002
2024-04-12,"Circuiton",0.1417442377,0.532596224,0.325659543,0,0.004,0.935,0.061,0
2024-04-12,"Cortexia",0.1063106236,0.275319238,0.248882194,0.369487907,0,0,0,1
2024-04-12,"Electropolis",0.2100414532,0.568296184,0.2216623917,0,0.01,0.981,0.009,0
2024-04-12,"Infinitron Peninsula",0.561152165,0.2641777469,0.1746700917,0,0.859,0.139,0.002,0
2024-04-12,"Infoglen",0.246359216,0.448735288,0.304905507,0,0.043,0.92,0.037,0
2024-04-12,"Neuronia",0.0904975542,0.2701309234,0.1352275769,0.504143983,0,0.061,0,0.939
2024-04-12,"Quantumridge",0.2376538922,0.4229862452,0.339359854,0,0.125,0.597,0.278,0
2024-04-12,"Voltagea",0.2091471514,0.447948609,0.342904239,0,0.044,0.751,0.205,0
2024-04-13,"Amperville",0.09221047481,0.251960424,0.655829105,0,0,0.016,0.984,0
2024-04-13,"Binaryshire",0.857857912,0.050582541254,0.09155954607,0,0.992,0.007,0.001,0
2024-04-13,"Byteforge Domain",0.3382939562,0.2007243098,0.460981734,0,0.253,0.062,0.685,0
2024-04-13,"Cerebrica",0.260951435,0.284978835,0.290551931,0.1635177847,0.143,0.415,0.432,0.01
2024-04-13,"Circuiton",0.1641220604,0.492569058,0.343308877,0,0.003,0.874,0.123,0
2024-04-13,"Cortexia",0.0998438858,0.284062533,0.21540837,0.400685209,0,0.008,0,0.992
2024-04-13,"Electropolis",0.2396981683,0.519422154,0.2408796895,0,0.048,0.935,0.017,0
2024-04-13,"Infinitron Peninsula",0.566136938,0.2543521182,0.1795109719,0,0.896,0.103,0.001,0
2024-04-13,"Infoglen",0.251543311,0.431187106,0.317269597,0,0,1,0,0
2024-04-13,"Neuronia",0.0803428459,0.2565754285,0.1232253007,0.539856408,0,0.039,0.001,0.96
2024-04-13,"Quantumridge",0.2354226163,0.4155981108,0.348979279,0,0.11,0.596,0.294,0
2024-04-13,"Voltagea",0.2229422029,0.4156397759,0.361418053,0,0.055,0.619,0.326,0
2024-04-14,"Amperville",0.06340049852,0.2905508475,0.646048637,0,0,0.037,0.963,0
2024-04-14,"Binaryshire",0.821962531,0.065183762566,0.11285374618,0,0.986,0.009,0.005,0
2024-04-14,"Byteforge Domain",0.2621098499,0.2414465704,0.496443578,0,0.094,0.087,0.819,0
2024-04-14,"Cerebrica",0.2341894767,0.31057248,0.316287962,0.1389501171,0.07,0.437,0.491,0.002
2024-04-14,"Circuiton",0.1183812231,0.54952148,0.332097303,0,0,0.964,0.036,0
2024-04-14,"Cortexia",0.1056082889,0.313774091,0.243666352,0.336951259,0,0.367,0.057,0.576
2024-04-14,"Electropolis",0.166379697,0.592121645,0.2414986511,0,0,0.996,0.004,0
2024-04-14,"Infinitron Peninsula",0.472362163,0.3247941087,0.202843724,0,0.749,0.25,0.001,0
2024-04-14,"Infoglen",0.2004934372,0.476275413,0.32323116,0,0.002,0.945,0.053,0
2024-04-14,"Neuronia",0.0820601388,0.2895840516,0.1403088811,0.488046928,0,0.126,0.004,0.87
2024-04-14,"Quantumridge",0.1726070227,0.475689918,0.351703037,0,0.024,0.738,0.238,0
2024-04-14,"Voltagea",0.1544722886,0.485393062,0.360134639,0,0.006,0.771,0.223,0
2024-04-15,"Amperville",0.0707743841,0.2818590809,0.647366532,0,0,0.027,0.973,0
2024-04-15,"Binaryshire",0.845410836,0.0545836631831,0.10000549175,0,0.99,0.007,0.003,0
2024-04-15,"Byteforge Domain",0.2857879664,0.2280506365,0.486161416,0,0.123,0.079,0.798,0
2024-04-15,"Cerebrica",0.2495854096,0.306615951,0.316408043,0.1273905875,0.138,0.409,0.453,0
2024-04-15,"Circuiton",0.1414134547,0.524230942,0.334355598,0,0,0.968,0.032,0
2024-04-15,"Cortexia",0.1217297956,0.318529929,0.247690364,0.312049909,0,0.481,0.093,0.426
2024-04-15,"Electropolis",0.1960383234,0.564157923,0.2398037332,0,0.012,0.98,0.008,0
2024-04-15,"Infinitron Peninsula",0.529324859,0.2806572547,0.1900178595,0,0.883,0.117,0,0
2024-04-15,"Infoglen",0.2466119001,0.436166455,0.317221661,0,0.048,0.848,0.104,0
2024-04-15,"Neuronia",0.0898020786,0.29912458,0.1477152998,0.463358036,0.001,0.191,0.013,0.795
2024-04-15,"Quantumridge",0.2001231444,0.447699891,0.352176986,0,0.043,0.694,0.263,0
2024-04-15,"Voltagea",0.1739859144,0.467517776,0.358496304,0,0.018,0.719,0.263,0
2024-04-16,"Amperville",0.0664193686,0.2541585072,0.679422113,0,0,0.006,0.994,0
2024-04-16,"Binaryshire",0.840379992,0.05167268703,0.10794729886,0,0.997,0.002,0.001,0
2024-04-16,"Byteforge Domain",0.2777736694,0.2068004762,0.51542587,0,0.09,0.039,0.871,0
2024-04-16,"Cerebrica",0.2392443927,0.301216959,0.317363482,0.1421751408,0.129,0.383,0.482,0.006
2024-04-16,"Circuiton",0.142304491,0.495345425,0.362350095,0,0,1,0,0
2024-04-16,"Cortexia",0.120463581,0.296784533,0.243682928,0.339068951,0,0.287,0.084,0.629
2024-04-16,"Electropolis",0.1984931215,0.534790468,0.26671638,0,0.009,0.97,0.021,0
2024-04-16,"Infinitron Peninsula",0.525545861,0.2663033458,0.208150801,0,0.925,0.075,0,0
2024-04-16,"Infoglen",0.254678432,0.40164083,0.343680729,0,0.053,0.694,0.253,0
2024-04-16,"Neuronia",0.0863623416,0.2763150281,0.1417558248,0.495566796,0.002,0.139,0.009,0.85
2024-04-16,"Quantumridge",0.1971749878,0.421452957,0.381372074,0,0.024,0.587,0.389,0
2024-04-16,"Voltagea",0.169740309,0.437017575,0.393242099,0,0.014,0.586,0.4,0
2024-04-17,"Amperville",0.050744802,0.311336833,0.637918378,0,0,0.033,0.967,0
2024-04-17,"Binaryshire",0.819457843,0.064726944971,0.11581521554,0,0.992,0.008,0,0
2024-04-17,"Byteforge Domain",0.2367643614,0.2536038114,0.509631832,0,0.035,0.087,0.878,0
2024-04-17,"Cerebrica",0.2334144207,0.319682313,0.318547769,0.1283554978,0.12,0.441,0.438,0.001
2024-04-17,"Circuiton",0.1053902933,0.576112175,0.318497568,0,0,0.989,0.011,0
2024-04-17,"Cortexia",0.1286829422,0.31367731,0.245623439,0.312016286,0,0.447,0.107,0.446
2024-04-17,"Electropolis",0.1439769816,0.621139944,0.2348830586,0,0,0.997,0.003,0
2024-04-17,"Infinitron Peninsula",0.463187545,0.330541297,0.206271153,0,0.809,0.191,0,0
2024-04-17,"Infoglen",0.2218601641,0.453567479,0.324572387,0,0.009,0.92,0.071,0
2024-04-17,"Neuronia",0.0883054208,0.2967211274,0.1492886153,0.465684836,0.002,0.201,0.012,0.785
2024-04-17,"Quantumridge",0.1563827461,0.489442559,0.354174724,0,0.004,0.825,0.171,0
2024-04-17,"Voltagea",0.1248775221,0.517845483,0.357276992,0,0.003,0.799,0.198,0
2024-04-18,"Amperville",0.04581194515,0.3382837715,0.615904265,0,0,0.071,0.929,0
2024-04-18,"Binaryshire",0.818851424,0.066406143957,0.11474243762,0,0.986,0.01,0.004,0
2024-04-18,"Byteforge Domain",0.23180449,0.2656545635,0.502540947,0,0.03,0.102,0.868,0
2024-04-18,"Cerebrica",0.2338651262,0.3238112621,0.313611671,0.1287119189,0.121,0.464,0.411,0.004
2024-04-18,"Circuiton",0.0962138182,0.605084257,0.298701928,0,0,0.997,0.003,0
2024-04-18,"Cortexia",0.1352176169,0.312921591,0.236935956,0.314924825,0.002,0.463,0.082,0.453
2024-04-18,"Electropolis",0.1301305423,0.6516587,0.2182107577,0,0,1,0,0
2024-04-18,"Infinitron Peninsula",0.458506503,0.33968133,0.20181218,0,1,0,0,0
2024-04-18,"Infoglen",0.222800174,0.462271145,0.314928677,0,0,1,0,0
2024-04-18,"Neuronia",0.0873440135,0.2982363021,0.1469369638,0.46748274,0.001,0.205,0.014,0.78
2024-04-18,"Quantumridge",0.1480961421,0.509969155,0.341934692,0,0,0.938,0.062,0
2024-04-18,"Voltagea",0.1123986442,0.548936748,0.338664619,0,0,0.89,0.11,0
2024-04-19,"Amperville",0.0647362218,0.2754660596,0.659797732,0,0,0.005,0.995,0
2024-04-19,"Binaryshire",0.840540394,0.056140663333,0.10331894138,0,0.99,0.006,0.004,0
2024-04-19,"Byteforge Domain",0.276437627,0.2259412583,0.497621093,0,0.073,0.041,0.886,0
2024-04-19,"Cerebrica",0.2387250995,0.3062746924,0.305778052,0.1492221395,0.156,0.432,0.394,0.018
2024-04-19,"Circuiton",0.133703072,0.537856563,0.328440344,0,0,0.94,0.06,0
2024-04-19,"Cortexia",0.1481768731,0.276307199,0.217721078,0.357794843,0.002,0.189,0.024,0.785
2024-04-19,"Electropolis",0.1897834515,0.565347938,0.244868595,0,0.005,0.993,0.002,0
2024-04-19,"Infinitron Peninsula",0.501923921,0.312101103,0.185974975,0,0.916,0.084,0,0
2024-04-19,"Infoglen",0.261550847,0.431117716,0.307331453,0,0.06,0.894,0.046,0
2024-04-19,"Neuronia",0.0887990093,0.26580749,0.1355711227,0.50982239,0,0.125,0.007,0.868
2024-04-19,"Quantumridge",0.185902874,0.455082205,0.35901494,0,0,0.992,0.008,0
2024-04-19,"Voltagea",0.1540777068,0.478109241,0.367813043,0,0.008,0.734,0.258,0
2024-04-20,"Amperville",0.0710623582,0.2557976671,0.673139969,0,0,0,1,0
2024-04-20,"Binaryshire",0.839549457,0.056360824897,0.10408971766,0,0.993,0.005,0.002,0
2024-04-20,"Byteforge Domain",0.2779966828,0.2228525877,0.499150729,0,0.081,0.039,0.88,0
2024-04-20,"Cerebrica",0.234231299,0.310259531,0.31393269,0.141576465,0.126,0.412,0.45,0.012
2024-04-20,"Circuiton",0.1444309169,0.51816181,0.337407299,0,0.001,0.892,0.107,0
2024-04-20,"Cortexia",0.1646812221,0.273496367,0.225680503,0.336141926,0.002,0.191,0.041,0.766
2024-04-20,"Electropolis",0.2099402356,0.535191637,0.254868129,0,0.009,0.983,0.008,0
2024-04-20,"Infinitron Peninsula",0.486058075,0.335957977,0.177983971,0,0.829,0.171,0,0
2024-04-20,"Infoglen",0.253163694,0.448835833,0.298000491,0,0.059,0.897,0.044,0
2024-04-20,"Neuronia",0.092459759,0.268752086,0.1402043238,0.498583836,0.001,0.138,0.008,0.853
2024-04-20,"Quantumridge",0.2023405319,0.433870207,0.363789266,0,0.004,0.754,0.242,0
2024-04-20,"Voltagea",0.1663468515,0.456058699,0.37759447,0,0.015,0.662,0.323,0
2024-04-21,"Amperville",0.0863920008,0.232850079,0.680757916,0,0,0,1,0
2024-04-21,"Binaryshire",0.855448217,0.050474968321,0.09407680077,0,0.999,0.001,0,0
2024-04-21,"Byteforge Domain",0.3041777561,0.208529448,0.487292819,0,0.116,0.021,0.863,0
2024-04-21,"Cerebrica",0.2435509574,0.307946865,0.313975723,0.1345264649,0.145,0.422,0.422,0.011
2024-04-21,"Circuiton",0.1708818785,0.487419367,0.341698754,0,0.008,0.855,0.137,0
2024-04-21,"Cortexia",0.189335832,0.265605336,0.228368166,0.316690676,0.01,0.204,0.04,0.746
2024-04-21,"Electropolis",0.2516541214,0.493345723,0.255000154,0,0.04,0.952,0.008,0
2024-04-21,"Infinitron Peninsula",0.511178156,0.327735499,0.16108634,0,0.85,0.15,0,0
2024-04-21,"Infoglen",0.272798759,0.447100918,0.280100359,0,0.086,0.901,0.013,0
2024-04-21,"Neuronia",0.1005388601,0.2691869743,0.1434954926,0.48677871,0.003,0.167,0.014,0.816
2024-04-21,"Quantumridge",0.2434633832,0.393082454,0.363454187,0,0.053,0.574,0.373,0
2024-04-21,"Voltagea",0.1933333225,0.427633003,0.379033669,0,0.032,0.586,0.382,0
2024-04-22,"Amperville",0.0866076151,0.244880333,0.668512063,0,0,0,1,0
2024-04-22,"Binaryshire",0.847662117,0.057934941266,0.09440294053,0,0.998,0.002,0,0
2024-04-22,"Byteforge Domain",0.2877834148,0.2325742285,0.479642401,0,0.031,0.026,0.943,0
2024-04-22,"Cerebrica",0.237800433,0.320751524,0.309522584,0.1319254617,0.108,0.489,0.394,0.009
2024-04-22,"Circuiton",0.1587381773,0.520497334,0.320764501,0,0.002,0.918,0.08,0
2024-04-22,"Cortexia",0.201262987,0.263825349,0.228944327,0.305967346,0,0.008,0,0.992
2024-04-22,"Electropolis",0.2412018526,0.51718437,0.241613783,0,0.011,0.986,0.003,0
2024-04-22,"Infinitron Peninsula",0.465901211,0.388107062,0.1459917601,0,0.705,0.295,0,0
2024-04-22,"Infoglen",0.233038361,0.515713334,0.25124833,0,0,1,0,0
2024-04-22,"Neuronia",0.0995391602,0.2758912602,0.1425533604,0.48201621,0.003,0.171,0.011,0.815
2024-04-22,"Quantumridge",0.2366086084,0.413681605,0.349709806,0,0.055,0.664,0.281,0
2024-04-22,"Voltagea",0.1844936064,0.453973609,0.361532767,0,0.02,0.718,0.262,0
2024-04-23,"Amperville",0.0747533598,0.242176034,0.683070599,0,0,0,1,0
2024-04-23,"Binaryshire",0.839460129,0.055642691361,0.10489716496,0,0.997,0.003,0,0
2024-04-23,"Byteforge Domain",0.272851281,0.214920587,0.512228149,0,0.019,0.01,0.971,0
2024-04-23,"Cerebrica",0.223495945,0.319125808,0.295673677,0.1617045537,0.044,0.582,0.354,0.02
2024-04-23,"Circuiton",0.1406400666,0.52161879,0.337741131,0,0.002,0.889,0.109,0
2024-04-23,"Cortexia",0.1651589,0.253389222,0.203411747,0.378040153,0,0.008,0.001,0.991
2024-04-23,"Electropolis",0.224888313,0.520788461,0.254323229,0,0.01,0.986,0.004,0
2024-04-23,"Infinitron Peninsula",0.427862021,0.417503239,0.1546347253,0,0.529,0.471,0,0
2024-04-23,"Infoglen",0.250883484,0.463502446,0.285614062,0,0.022,0.976,0.002,0
2024-04-23,"Neuronia",0.0823247526,0.2475299527,0.1216428786,0.548502414,0,0.082,0.003,0.915
2024-04-23,"Quantumridge",0.2263316268,0.393444841,0.380223548,0,0.04,0.51,0.45,0
2024-04-23,"Voltagea",0.1666587682,0.454294686,0.37904654,0,0.008,0.666,0.326,0
2024-04-24,"Amperville",0.0743014368,0.260572662,0.665125883,0,0,0,1,0
2024-04-24,"Binaryshire",0.862012407,0.043157996932,0.0948295954,0,1,0,0,0
2024-04-24,"Byteforge Domain",0.2913993287,0.1871318298,0.521468873,0,0.029,0.001,0.97,0
2024-04-24,"Cerebrica",0.2489725492,0.321707398,0.2796029,0.1497171602,0.177,0.548,0.263,0.012
2024-04-24,"Circuiton",0.1404484214,0.524478265,0.335073316,0,0.002,0.88,0.118,0
2024-04-24,"Cortexia",0.1794584875,0.270735024,0.193409702,0.356396782,0.006,0.163,0.004,0.827
2024-04-24,"Electropolis",0.2276046161,0.520861207,0.251534178,0,0.011,0.985,0.004,0
